"id","jurisdiction","source_record_label","primary_url","source_topics","source_status","base_status","source_summary","mapped_topics","inferred_year","verification_status","source_page","source_row_number"
"nhgri-92c7481ea9130e681e3e","New Hampshire","2021 State Bills New Hampshire 2021 HB 601","http://gencourt.state.nh.us/bill_status/Results.aspx?q=1&txtbillnumber=HB601&txtsessionyear=2021","Privacy","Died","died","When an individual consents to receive assistance from a health or social service agency in the state, the consent given to the initial health or social service agency to use the individual's personal information may not be transferred to or retained by any other health or social service agency, network, or entity. No health or social service agency in the state may require a individual's consent to share personal information with another health or social service agency in the state or another state as a prerequisite for such individual to receive services from such health or social service agency, including consent to share details regarding which health or social service agency the individual has received help from in the past and associated information related to that interaction. A health or social service agency must explicitly and in writing inform any individual seeking such assistance that lack of consent will not affect the individual's ability to receive health or social services from the agency and that the individual will not be otherwise penalized. Personal information is defined to include DNA. Hearing on 2/08/2021. Carries over to 2022.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","820"
"nhgri-15f5910a983c182910a0","New Jersey","2021 State Bills New Jersey 2021 A5354","https://www.njleg.state.nj.us/2020/Bills/A9999/5354_I1.HTM","Employment Nondiscrimination|Other Topics","Died","died","Requires adoption of and training on anti-discrimination and anti-harassment policy by certain campaign committees. Protected category includes genetic information. Died.","employment|genetic-discrimination","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","821"
"nhgri-c24bed7d2fee6554e868","New Jersey","2021 State Bills New Jersey 2021 A6080","https://www.njleg.state.nj.us/2020/Bills/A9999/6080_I1.HTM","Privacy","Died","died","Prohibits a teaching staff member employed by a board of education from inputting the individually identifiable health information of a student or members of a student�s family, or conversations concerning such information, into a third party software application managed by an entity that engages in partisan political activity. The bill defines individually identifiable health information as any information, including genetic or vaccination information, relating to the past, present, or future physical or mental health or condition of an individual that either identifies the individual or could reasonably be used to identify the individual. Died.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","822"
"nhgri-c33464bddde22b4bdbc6","New Jersey","2021 State Bills New Jersey 2021 S4199","https://www.njleg.state.nj.us/2020/Bills/S4500/4199_I1.HTM","Privacy","Died","died","Prohibits a teaching staff member employed by a board of education from inputting the individually identifiable health information of a student or members of a student�s family, or conversations concerning such information, into a third party software application managed by an entity that engages in partisan political activity. The bill defines individually identifiable health information as any information, including genetic or vaccination information, relating to the past, present, or future physical or mental health or condition of an individual that either identifies the individual or could reasonably be used to identify the individual. Died.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","823"
"nhgri-492eca8a572224a1e8f2","New Mexico","2021 State Bills New Mexico 2021 SB 408","https://www.nmlegis.gov/Legislation/Legislation?Chamber=S&LegType=B&LegNo=408&year=21","Employment Nondiscrimination|Other Topics|Privacy","Died","died","Establishes that every person, whether a minor or an adult, has the right of bodily integrity and the freedom to assert that right. A person may not be discriminated agains or denied public accommodation, housing accommodation, employment, government services or any other services offered to the general public or otherwise penalized for the assertion of the right of bodily integrity, including the right not to provide samples of bodily fluids, bodily tissue or genetic material. Died.","employment|genetic-discrimination|genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","824"
"nhgri-1e84930717a055ce7055","New York","2021 State Bills New York 2021 A1758","https://nyassembly.gov/leg/?default_fld=&leg_video=&bn=A01758&term=&Summary=Y&Actions=Y","Health Insurance Coverage","Pending","pending","Requires accident and health insurance policies to cover the cost of genetic testing of persons with a family history of cancer when the attending physician determines such person has a significant risk thereof. Carries over to 2022.","health-insurance","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","825"
"nhgri-d47e7afb22eb95f1c324","New York","2021 State Bills New York 2021 A3586","https://nyassembly.gov/leg/?term=2021&bn=A03586","Privacy","Pending","pending","Establishes the ""It's Your Data Act"" for the purposes of providing protections and transparency in the collection, use, retention, and sharing of personal information, including biometric data. Biometric information is defined to include DNA. Carries over to 2022.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","826"
"nhgri-f235f9c0faa09541bd69","New York","2021 State Bills New York 2021 A3709","https://nyassembly.gov/leg/?default_fld=%0D%0A&leg_video=&bn=A3709&term=2021&Summary=Y&Actions=Y&Text=Y","Privacy","Pending","pending","Grants a consumer a right to request a business to disclose the categories and specific pieces of personal information such as biometric information that it collects about the consumer, the categories of sources from which that information is collected, the business purposes for collecting or selling the information, and the categories of third parties with which the information is shared. Biometric information is defined to include an individual's deoxyribonucleic acid. Carries over to 2022.","genetic-privacy","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","827"
"nhgri-d33b51c76240e388c1ad","New York","2021 State Bills New York 2021 A3802","https://nyassembly.gov/leg/?default_fld=&leg_video=&bn=A03802&term=2021&Summary=Y&Actions=Y&Text=Y","Research","Pending","pending","Regulates the use of human subjects for medical research and experimentation, including subjects with mental disorders and children. Addresses exclusion or inclusion of subjects to participate in human research based on race, ethnicity or sex. Requires reporting certain information relating to the collection of data. Provides that no greater than minimal risk non-therapeutic human research may be conducted on a child without consent of a parent or guardian. Carries over to 2022.","research","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","828"
"nhgri-d49c459c50b36b7b694b","New York","2021 State Bills New York 2021 A404","https://nyassembly.gov/leg/?default_fld=%0D%0A&leg_video=&bn=A404&term=&Summary=Y&Actions=Y","Health Insurance Coverage","Pending","pending","Requires health insurance policies to cover comprehensive screening for ovarian cancer, including genetic testing. Carries over to 2022.","health-insurance","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","829"
"nhgri-7901709222aa71ec510d","New York","2021 State Bills New York 2021 A460","https://nyassembly.gov/leg/?default_fld=%0D%0A&leg_video=&bn=A460&term=&Summary=Y&Actions=Y&Text=Y","Employment Nondiscrimination|Other Topics","Pending","pending","Declares that it is an unlawful discriminatory practice for a hiring party to subject a model to harassment based on various characteristics, including predisposing genetic characteristics. Carries over to 2022.","employment|genetic-discrimination","2021","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","830"
